CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;POL_LCD;PES_LEV;RDID
852;3;3653;L;7;0;;;1806;3470;28;;
852;3;3651;L;7;0;;;1806;3473;339;;
852;3;3649;L;7;0;;;1806;3484;895;;
852;3;3647;L;7;0;;;1806;3489;895;;
852;3;3777;L;7;0;;;1806;3567;97;;
852;3;3779;L;7;0;;;1806;3575;97;;
852;3;3737;L;7;0;;;1806;3607;611;;
852;3;3663;L;7;0;;;1806;3626;3161;;
852;3;3623;L;7;0;;;1806;3644;34;;
852;3;3729;L;7;0;;;1806;3694;74;;
852;3;3671;L;7;0;;;1806;3719;418;;
852;3;3675;L;7;0;;;1806;3722;418;;
852;3;3673;L;7;0;;;1806;3725;418;;
852;3;3767;L;7;0;;;1806;3759;2538;;
852;3;3615;L;7;0;;;1806;3778;1142;;
852;3;3879;L;7;0;;;1806;3815;30;;
852;3;4075;L;7;0;;;1806;3889;998;;
852;3;3731;L;7;0;;;1806;3924;395;;
852;3;3709;L;7;0;;;1806;3965;314;;
852;3;3637;L;7;0;;;1806;3997;696;;
852;3;3763;L;7;0;;;1806;4002;1208;;
852;3;3867;L;7;0;;;1806;4038;378;;
852;3;3613;L;7;0;;;1806;4047;288;;
852;3;3929;L;7;0;;;1806;4094;401;;
852;3;3713;L;7;0;;;1806;4138;314;;
852;3;3749;L;7;0;;;1806;4309;407;;
852;3;3781;L;7;0;;;1806;4331;753;;
852;3;3797;L;7;0;;;1806;4362;713;;
852;3;4017;L;7;0;;;1806;4377;802;;
852;3;3883;L;7;0;;;1806;4524;30;;
852;3;3877;L;7;0;;;1806;4525;30;;
852;3;3881;L;7;0;;;1806;4528;30;;
852;3;3725;L;7;0;;;1806;4663;74;;
852;3;4071;L;7;0;;;1806;4675;1014;;
852;3;3747;L;7;0;;;1806;4786;1741;;
852;3;3719;L;7;0;;;1806;4789;385;;
852;3;3887;L;7;0;;;1806;4882;54;;
852;3;3885;L;7;0;;;1806;4883;54;;
852;3;3893;L;7;0;;;1806;4976;408;;
852;3;3639;L;7;0;;;1806;5101;2076;;
852;3;3935;L;7;0;;;1806;5295;902;;
852;3;3933;L;7;0;;;1806;5297;401;;
852;3;3875;L;7;0;;;1806;5382;151;;
852;3;3665;L;7;0;;;1806;5389;61;;
852;3;3659;L;7;0;;;1806;5428;474;;
852;3;3661;L;7;0;;;1806;5432;474;;
852;3;4005;L;7;0;;;1806;5621;149;;
852;3;5877;L;7;0;;;1806;5622;3199;;
852;3;3611;L;7;0;;;1806;5623;194;;
852;3;5893;L;7;0;;;1806;5623;471;;
852;3;3863;L;7;0;;;1806;5624;81;;
852;3;4511;L;7;0;;;1806;7105;462;;
852;3;4679;L;7;0;;;1806;7530;1048;;
852;3;4013;L;7;0;;;1806;7842;291;;
852;3;3799;L;7;0;;;1806;7846;1141;;
852;3;3859;L;7;0;;;1806;7895;3196;;
852;3;3765;L;7;0;;;1806;7973;1224;;
852;3;3757;L;7;0;;;1806;7996;100;;
852;3;3759;L;7;0;;;1806;8009;1263;;
852;3;3755;L;7;0;;;1806;8019;1205;;
852;3;5901;L;7;0;;;1806;8080;236;;
852;3;3711;L;7;0;;;1806;8111;314;;
852;3;6656;L;7;0;;;1806;8112;314;;
852;3;3983;L;7;0;;;1806;8132;1691;;
852;3;3793;L;7;0;;;1806;8140;1469;;
852;3;5321;L;7;0;;;1806;8152;91;;
852;3;3669;L;7;0;;;1806;8196;952;;
852;3;3667;L;7;0;;;1806;8198;61;;
852;3;3745;L;7;0;;;1806;8345;876;;
852;3;3743;L;7;0;;;1806;8346;876;;
852;3;4087;L;7;0;;;1806;8382;43;;
852;3;4085;L;7;0;;;1806;8384;43;;
852;3;6423;L;1;1;M4;;1806;8412;2;;
852;3;5939;L;7;0;;;1806;8454;26;;
852;3;3785;L;7;0;;;1806;8769;29;;
852;3;3791;L;7;0;;;1806;8771;29;;
852;3;3789;L;7;0;;;1806;8776;157;;
852;3;3783;L;7;0;;;1806;8781;29;;
852;3;3787;L;7;0;;;1806;8799;29;;
852;3;3621;L;7;0;;;1806;8863;143;;
852;3;3795;L;7;0;;;1806;8886;584;;
852;3;4063;L;7;0;;;1806;8961;1656;;
852;3;3871;L;7;0;;;1806;8996;1059;;
852;3;3873;L;7;0;;;1806;8997;305;;
852;3;4021;L;7;0;;;1806;9116;588;;
852;3;3951;L;7;0;;;1806;9117;82;;
852;3;3955;L;7;0;;;1806;9119;82;;
852;3;3953;L;7;0;;;1806;9126;82;;
852;3;3889;L;7;0;;;1806;9407;953;;
852;3;3771;L;7;0;;;1806;9491;192;;
852;3;4031;L;7;0;;;1806;9496;242;;
852;3;4033;L;7;0;;;1806;9498;1603;;
852;3;3769;L;7;0;;;1806;9504;192;;
852;3;4009;L;7;0;;;1806;9624;206;;
852;3;5999;L;7;0;;;1806;9687;952;;
852;3;3751;L;7;0;;;1806;9773;407;;
852;3;3631;L;7;0;;;1806;9779;537;;
852;3;3775;L;7;0;;;1806;9799;97;;
852;3;3901;L;7;0;;;1806;9851;472;;
852;3;3903;L;7;0;;;1806;9852;472;;
852;3;3727;L;7;0;;;1806;9947;74;;
852;3;3973;L;7;0;;;1806;9993;357;;
852;3;4079;L;7;0;;;1806;10060;2044;;
852;3;4039;L;7;0;;;1806;10120;75;;
852;3;4047;L;7;0;;;1806;10121;723;;
852;3;4043;L;7;0;;;1806;10128;75;;
852;3;3979;L;7;0;;;1806;10179;1355;;
852;3;4089;L;7;0;;;1806;10284;1537;;
852;3;3861;L;7;0;;;1806;10289;3196;;
852;3;4037;L;7;0;;;1806;10299;75;;
852;3;4041;L;7;0;;;1806;10346;75;;
852;3;3897;L;7;0;;;1806;10515;351;;
852;3;3919;L;7;0;;;1806;10522;103;;
852;3;3917;L;7;0;;;1806;10524;41;;
852;3;3921;L;7;0;;;1806;10527;191;;
852;3;3981;L;7;0;;;1806;10530;2125;;
852;3;3961;L;7;0;;;1806;10552;633;;
852;3;3899;L;7;0;;;1806;10570;361;;
852;3;4077;L;7;0;;;1806;10590;2710;;
852;3;4027;L;7;0;;;1806;10612;31;;
852;3;4025;L;7;0;;;1806;10614;31;;
852;3;5855;L;7;0;;;1806;10614;31;;
852;3;3969;L;7;0;;;1806;10634;49;;
852;3;5267;L;7;0;;;1806;10634;137;;
852;3;3971;L;7;0;;;1806;10636;621;;
852;3;3965;L;7;0;;;1806;10637;137;;
852;3;3957;L;7;0;;;1806;10732;600;;
852;3;3707;L;7;0;;;1806;10859;3191;;
852;3;6300;L;7;0;;;1806;10919;33;;
852;3;6282;L;7;0;;;1806;10926;33;;
852;3;4029;L;7;0;;;1806;11009;332;;
852;3;4067;L;7;0;;;1806;11152;1072;;
852;3;3633;L;7;0;;;1806;11165;69;;
852;3;3629;L;7;0;;;1806;11179;34;;
852;3;3625;L;7;0;;;1806;11182;34;;
852;3;3959;L;7;0;;;1806;11227;600;;
852;3;4011;L;7;0;;;1806;11529;206;;
852;3;4045;L;7;0;;;1806;11531;75;;
852;3;50183;L;1;2;3;;1806;11552;2;;
852;3;6308;L;7;0;;;1806;11552;1957;;
852;3;3609;L;7;0;;;1806;11561;70;;
852;3;3627;L;7;0;;;1806;11642;34;;
852;3;3869;L;7;0;;;1806;11681;559;;
852;3;3705;L;7;0;;;1806;11702;3191;;
852;3;6682;L;7;0;;;1806;11745;166;;
852;3;3865;L;7;0;;;1806;11746;185;;
852;3;4015;L;7;0;;;1806;11853;1468;;
852;3;51329;L;1;1;M3;;1806;11961;2;;
852;3;3801;L;7;0;;;1806;11961;179;;
852;3;4019;L;7;0;;;1806;12042;302;;
852;3;4081;L;7;0;;;1806;12346;483;;
852;3;4083;L;7;0;;;1806;12356;483;;
852;3;4049;L;7;0;;;1806;12414;1133;;
852;3;3617;L;7;0;;;1806;12490;327;;
852;3;51098;L;1;3;8102;;1807;1809;2;;
852;3;50061;L;1;3;2102;;1807;3166;2;;
852;3;50196;L;1;3;3103;;1807;3299;2;;
852;3;50786;L;1;2;7;;1807;5480;2;;
852;3;50636;L;1;3;51101;;1807;10827;2;;
852;3;50629;L;1;2;510;;1807;2566;15;;
852;3;50485;L;1;3;4601;;1807;11380;2;;
852;3;50371;L;1;2;4;;1806;12287;2;;
852;3;50557;L;1;3;4604;;1811;2230;15;;
852;3;50620;L;1;2;5;;1806;9851;2;;
852;3;5009;L;7;0;;;1814;1806;3195;;
852;3;6768;L;7;0;;;1814;3364;81;;
852;3;6760;L;7;0;;;1814;4526;30;;
852;3;4431;L;7;0;;;1814;9851;3195;;
852;3;51334;L;1;1;M5;;1806;9852;2;;
852;3;6774;L;7;0;;;1806;2558;42;;
852;3;6778;L;7;0;;;1815;7591;137;;
852;3;51335;L;1;1;M6;;1806;4099;2;;
852;3;5145;L;7;0;;;1816;1806;3187;;
852;3;51343;L;1;1;M7;;1806;1787;2;;
852;3;4567;L;7;0;;;1816;5480;3187;;
852;3;51673;L;5;0;;4269;1819;2156;3192;;
852;3;51998;L;5;0;;10600;1821;10790;3178;;
852;3;50687;L;1;3;54102;;1825;2740;5;;
852;3;50686;L;1;3;5407;;1825;4248;5;;
852;3;50654;L;1;3;5204;;1829;4904;15;;
852;3;50655;L;1;3;5207;;1832;1831;293;;
852;3;50656;L;1;3;5206;;1835;1830;2;;
852;3;52065;L;5;0;;11541;1863;7838;3188;;
852;3;50416;L;1;3;4137;;1883;10438;17;;
852;3;50484;L;1;2;441;;1886;4533;2;;
852;3;6706;L;7;0;;;1888;1806;47;;
852;3;6704;L;7;0;;;1888;8412;47;;
852;3;50560;L;1;3;4609;;1891;11372;2;;
852;3;50376;L;1;2;401;;6479;1893;47;;
852;3;50555;L;1;3;4608;;1894;5384;2;;
852;3;6716;L;7;0;;;1898;1806;323;;
852;3;6712;L;7;0;;;1898;8412;323;;
852;3;51429;L;5;0;;1528;1902;5054;3186;;
852;3;6692;L;7;0;;;1903;1806;47;;
852;3;6720;L;7;0;;;1903;8412;47;;
852;3;3204;L;1;3;3807;;1913;12443;7;;
852;3;4183;L;7;0;;;1920;1772;595;;
852;3;4749;L;7;0;;;1920;1787;3192;;
852;3;51932;L;5;0;;9724;1921;1641;3192;;
852;3;51962;L;5;0;;10109;1921;12173;3192;;
852;3;51592;L;5;0;;3427;1921;12264;3193;;
852;3;51274;L;1;3;8614;;1923;2659;2;;
852;3;51554;L;5;0;;3024;1928;1420;23;;
852;3;51993;L;5;0;;10535;1928;10533;23;;
852;3;51496;L;5;0;;2451;1929;9846;3190;;
852;3;52102;L;5;0;;12029;1932;3349;3197;;
852;3;52120;L;5;0;;12251;1932;5360;23;;
852;3;52044;L;5;0;;11221;1932;9549;3197;;
852;3;6728;L;7;0;;;1935;1366;1692;;
852;3;6732;L;7;0;;;1935;5395;1692;;
852;3;50492;L;1;3;4417;;1938;1939;769;;
852;3;51898;L;5;0;;9287;1940;1807;3193;;
852;3;50511;L;1;3;4436;;1941;1942;6;;
852;3;51049;L;1;3;7452;;1955;11952;20;;
852;3;51113;L;1;3;8121;;1961;3186;290;;
852;3;51123;L;1;3;8143;;1963;1645;13;;
852;3;51384;L;5;0;;908;1965;9713;3179;;
852;3;50527;L;1;3;4453;;1970;1969;6;;
852;3;50525;L;1;3;4451;;1975;6039;457;;
852;3;50406;L;1;3;4125;;1995;11146;17;;
852;3;50715;L;1;3;5505;;2013;2006;5;;
852;3;50083;L;1;3;2127;;2016;67;14;;
852;3;6336;L;7;0;;;2016;3691;159;;
852;3;6332;L;7;0;;;2016;10245;159;;
852;3;50424;L;1;3;4146;;2020;12296;17;;
852;3;51005;L;1;3;7382;;2022;2023;20;;
852;3;51036;L;1;3;7425;;2024;12037;2;;
852;3;50690;L;1;3;5421;;2032;1067;8;;
852;3;50692;L;1;3;54121;;2033;4910;2;;
852;3;5043;L;7;0;;;2034;1806;778;;
852;3;4465;L;7;0;;;2034;9851;778;;
852;3;50672;L;1;3;5307;;2043;11001;5;;
852;3;50671;L;1;3;5306;;2045;685;5;;
852;3;51227;L;1;3;8458;;2047;1621;20;;
852;3;51127;L;1;3;8148;;2050;11125;13;;
852;3;50544;L;1;3;4513;;2054;2161;2;;
852;3;52062;L;5;0;;11523;2056;11559;3196;;
852;3;3255;L;1;3;5103;;2057;274;72;;
852;3;51906;L;5;0;;9472;2060;683;3197;;
852;3;51766;L;5;0;;5402;2060;4008;3197;;
852;3;50080;L;1;3;2124;;2077;4583;14;;
852;3;51031;L;1;3;7419;;2092;2091;22;;
852;3;51420;L;5;0;;1395;2096;1283;3193;;
852;3;51683;L;5;0;;4428;2100;11583;3178;;
852;3;50717;L;1;3;5507;;2104;5312;5;;
852;3;51187;L;1;3;8416;;2109;7775;2;;
852;3;52070;L;5;0;;11569;2110;9517;3179;;
852;3;50255;L;1;3;3306;;2113;7990;7;;
852;3;51981;L;5;0;;10350;2115;1144;3198;;
852;3;51796;L;5;0;;7707;2123;5591;212;;
852;3;51186;L;1;3;8415;;2127;1701;2;;
852;3;50446;L;1;3;4223;;2130;9987;2;;
852;3;50905;L;1;3;6802;;2133;919;16;;
852;3;50013;L;1;3;1106;;2139;11295;2;;
852;3;50711;L;1;3;5442;;2141;5138;5;;
852;3;50062;L;1;3;2103;;2145;11806;15;;
852;3;4187;L;7;0;;;2155;1772;212;;
852;3;4753;L;7;0;;;2155;1787;212;;
852;3;51503;L;5;0;;2488;2156;8827;23;;
852;3;51593;L;5;0;;3463;2156;9725;23;;
852;3;51703;L;5;0;;4640;2156;9725;23;;
852;3;51888;L;5;0;;9151;2156;9725;3192;;
852;3;51926;L;5;0;;9712;2156;9725;3192;;
852;3;50540;L;1;3;4517;;2161;3211;8;;
852;3;50543;L;1;3;4512;;2164;2163;90;;
852;3;50541;L;1;3;4519;;2168;10573;8;;
852;3;50534;L;1;3;4502;;2176;1652;2;;
852;3;3279;L;1;3;7221;;2180;1115;21;;
852;3;5265;L;7;0;;;2185;3433;153;;
852;3;4687;L;7;0;;;2185;7530;153;;
852;3;5289;L;7;0;;;2187;2837;153;;
852;3;3555;L;7;0;;;2187;3433;153;;
852;3;4137;L;7;0;;;2190;7446;1770;;
852;3;4707;L;7;0;;;2190;10939;1770;;
852;3;6816;L;7;0;;;2193;7107;2134;;
852;3;6818;L;7;0;;;2193;11548;2134;;
852;3;50910;L;1;3;6808;;2212;3379;16;;
852;3;51487;L;5;0;;2364;2217;8569;3177;;
852;3;51478;L;5;0;;2220;2219;7872;3179;;
852;3;4163;L;7;0;;;2221;1772;3199;;
852;3;4729;L;7;0;;;2221;1787;3199;;
852;3;5059;L;7;0;;;2234;5622;3199;;
852;3;4479;L;7;0;;;2234;6715;3199;;
852;3;50169;L;1;3;2616;;2247;11509;7;;
852;3;51390;L;5;0;;1004;2249;9482;23;;
852;3;51918;L;5;0;;9565;2259;3886;23;;
852;3;51524;L;5;0;;2777;2269;4266;23;;
852;3;51387;L;5;0;;995;2269;8853;23;;
852;3;5865;L;7;0;;;2271;142;24;;
852;3;5541;L;7;0;;;2271;1741;56;;
852;3;5547;L;7;0;;;6450;2278;24;;
852;3;5869;L;7;0;;;2271;2284;24;;
852;3;5543;L;7;0;;;2271;3547;56;;
852;3;5539;L;7;0;;;2271;3574;56;;
852;3;5545;L;7;0;;;2271;4264;56;;
852;3;5537;L;7;0;;;2271;9559;56;;
852;3;50590;L;1;3;4814;;2273;5478;11;;
852;3;6151;L;7;0;;;2275;2289;24;;
852;3;4985;L;7;0;;;2275;6039;24;;
852;3;50579;L;1;2;48;;2277;3681;11;;
852;3;4405;L;7;0;;;3560;6407;24;;
852;3;4983;L;7;0;;;2278;6039;24;;
852;3;50427;L;1;2;47;;2271;10560;2;;
852;3;50585;L;1;3;4808;;2283;1535;11;;
852;3;5871;L;7;0;;;2284;2271;24;;
852;3;5873;L;7;0;;;2284;6039;24;;
852;3;50577;L;1;2;471;;2286;7847;2;;
852;3;6149;L;7;0;;;2289;2275;24;;
852;3;6167;L;7;0;;;2289;2327;24;;
852;3;6668;L;7;0;;;2289;2331;177;;
852;3;6171;L;7;0;;;2289;6039;24;;
852;3;50602;L;1;3;4908;;2290;3583;11;;
852;3;50582;L;1;3;4805;;2291;1546;11;;
852;3;50147;L;1;3;2518;;2301;2083;7;;
852;3;50366;L;1;3;3833;;2319;1466;17;;
852;3;50364;L;1;3;3831;;2320;10604;17;;
852;3;6165;L;7;0;;;2327;2289;24;;
852;3;50587;L;1;3;4811;;2328;5159;11;;
852;3;6700;L;7;0;;;2330;1806;104;;
852;3;6696;L;7;0;;;2330;8412;104;;
852;3;6670;L;7;0;;;2331;2289;177;;
852;3;6672;L;7;0;;;2331;6039;177;;
852;3;50479;L;1;3;4405;;2335;10633;8;;
852;3;52093;L;5;0;;11849;2337;5071;23;;
852;3;5977;L;7;0;;;2338;2509;35;;
852;3;5979;L;7;0;;;2338;8382;35;;
852;3;51912;L;5;0;;9553;2339;11748;3185;;
852;3;50126;L;1;3;2418;;2345;2430;12;;
852;3;50223;L;1;3;3206;;2345;8345;12;;
852;3;50450;L;1;3;4231;;2350;2353;6;;
852;3;50969;L;1;3;7322;;2356;12128;21;;
852;3;50965;L;1;3;7317;;2357;12133;21;;
852;3;50971;L;1;3;7325;;2361;8607;2;;
852;3;52008;L;5;0;;10687;2363;1469;23;;
852;3;51378;L;5;0;;860;2365;2829;3193;;
852;3;51513;L;5;0;;2719;2366;4175;3188;;
852;3;51669;L;5;0;;4263;2371;737;3188;;
852;3;4151;L;7;0;;;2373;1772;3198;;
852;3;4717;L;7;0;;;2373;1787;3198;;
852;3;50457;L;1;3;4238;;2392;1386;6;;
852;3;51561;L;5;0;;3070;2393;10974;3177;;
852;3;51491;L;5;0;;2394;2393;12271;3177;;
852;3;50551;L;1;3;4524;;2401;1068;8;;
852;3;51656;L;5;0;;4104;2405;9482;23;;
852;3;52122;L;5;0;;12253;2405;9859;3183;;
852;3;50858;L;1;3;6532;;2419;3888;19;;
852;3;50860;L;1;3;6534;;2420;1688;2;;
852;3;51441;L;5;0;;1765;2421;2643;3187;;
852;3;51897;L;5;0;;9282;2421;8224;3187;;
852;3;6134;L;6;1;;2427;2424;1912;2;;
852;3;50361;L;1;3;3828;;2425;8837;17;;
852;3;51193;L;1;3;8422;;2441;9650;10;;
852;3;50019;L;1;2;117;;2448;2449;13;;
852;3;51584;L;5;0;;3353;2457;722;3190;;
852;3;51361;L;5;0;;735;2457;3196;23;;
852;3;51352;L;5;0;;681;2457;3963;23;;
852;3;51679;L;5;0;;4350;2457;4759;2;;
852;3;51633;L;5;0;;3941;2457;5450;3190;;
852;3;52107;L;5;0;;12076;2457;8233;23;;
852;3;51829;L;5;0;;8076;2457;8540;3198;;
852;3;52090;L;5;0;;11829;2457;9833;3189;;
852;3;51644;L;5;0;;3989;2457;10308;3190;;
852;3;51839;L;5;0;;8244;2458;3897;3179;;
852;3;51528;L;5;0;;2817;2458;9251;3179;;
852;3;51405;L;5;0;;1287;2461;1144;3198;;
852;3;51865;L;5;0;;8645;2461;12228;3189;;
852;3;50783;L;1;3;5829;;2466;2472;4;;
852;3;51869;L;5;0;;8827;2488;10774;3191;;
852;3;51150;L;1;3;8219;;2492;12150;21;;
852;3;51207;L;1;3;8436;;2493;4959;20;;
852;3;50036;L;1;3;1129;;2499;2501;13;;
852;3;6220;L;1;4;51145;;2507;278;2;;
852;3;5981;L;7;0;;;2509;2338;35;;
852;3;5975;L;7;0;;;2509;3086;35;;
852;3;5969;L;7;0;;;2509;4274;35;;
852;3;5987;L;7;0;;;2509;11525;35;;
852;3;5093;L;7;0;;;2510;1806;3160;;
852;3;4513;L;7;0;;;2510;4099;3160;;
852;3;50637;L;1;3;5111;;2512;2536;19;;
852;3;5095;L;7;0;;;2514;1806;398;;
852;3;4515;L;7;0;;;2514;4099;398;;
852;3;5097;L;7;0;;;2516;1806;176;;
852;3;4517;L;7;0;;;2516;4099;176;;
852;3;5099;L;7;0;;;2518;1806;507;;
852;3;4519;L;7;0;;;2518;4099;507;;
852;3;6191;L;1;4;12301;;2523;2526;64;;
852;3;4845;L;7;0;;;2523;5623;105;;
852;3;6402;L;1;3;2113;;2523;5989;64;;
852;3;4269;L;7;0;;;2523;11785;105;;
852;3;4191;L;7;0;;;2524;1772;64;;
852;3;4757;L;7;0;;;2524;1787;3180;;
852;3;6638;L;7;0;;;2525;5623;64;;
852;3;6634;L;7;0;;;2525;11785;64;;
852;3;50060;L;1;3;2101;;2530;4672;15;;
852;3;6640;L;7;0;;;2532;5623;64;;
852;3;50673;L;1;3;5308;;2538;4340;5;;
852;3;50633;L;1;3;5106;;2539;4338;5;;
852;3;6217;L;1;4;51378;;2542;2543;714;;
852;3;6101;L;6;1;;2544;2543;2507;2;;
852;3;50638;L;1;3;5112;;2548;10635;19;;
852;3;6772;L;7;0;;;2558;1806;42;;
852;3;5087;L;7;0;;;2559;1806;42;;
852;3;4507;L;7;0;;;2559;4099;42;;
852;3;50792;L;1;2;62;;2558;10612;9;;
852;3;50805;L;1;3;6219;;2562;2565;9;;
852;3;4101;L;7;0;;;2568;1806;462;;
852;3;5819;L;7;0;;;2568;2569;358;;
852;3;5817;L;7;0;;;2568;4780;1275;;
852;3;5815;L;7;0;;;2568;4099;462;;
852;3;4677;L;7;0;;;2569;2568;750;;
852;3;5257;L;7;0;;;2569;6869;358;;
852;3;50641;L;1;3;51143;;2570;837;750;;
852;3;50632;L;1;3;5105;;2574;10159;5;;
852;3;50647;L;1;2;513;;2575;2573;5;;
852;3;51573;L;5;0;;3241;2578;1336;3187;;
852;3;51696;L;5;0;;4557;2578;1336;3187;;
852;3;51353;L;5;0;;686;2578;9385;3187;;
852;3;5833;L;7;0;;;2579;1622;665;;
852;3;5831;L;7;0;;;2579;1806;137;;
852;3;4537;L;7;0;;;2579;4099;137;;
852;3;4885;L;7;0;;;2592;1806;425;;
852;3;4311;L;7;0;;;2592;11961;425;;
852;3;50082;L;1;3;2126;;2593;2595;14;;
852;3;4175;L;7;0;;;2597;1772;455;;
852;3;4741;L;7;0;;;2597;1787;455;;
852;3;51348;L;1;2;;5592;2599;5688;455;;
852;3;50182;L;1;2;27;;2605;11543;7;;
852;3;6429;L;1;1;M25;;2608;6039;12;;
852;3;6646;L;7;0;;;2608;805;590;;
852;3;6416;L;1;2;252;;2613;6019;39;;
852;3;50134;L;1;3;2504;;2614;1609;2;;
852;3;50131;L;1;3;2501;;2615;3111;12;;
852;3;51455;L;5;0;;1960;2617;804;3187;;
852;3;51879;L;5;0;;8915;2617;1726;3187;;
852;3;50133;L;1;3;2503;;2618;8682;12;;
852;3;51070;L;1;3;7526;;2622;2381;22;;
852;3;50121;L;1;3;2413;;2623;9390;12;;
852;3;50140;L;1;3;2510;;2626;8054;12;;
852;3;50135;L;1;3;2505;;2628;8088;2;;
852;3;51038;L;1;3;7427;;2635;3341;22;;
852;3;51868;L;5;0;;8656;2643;9735;3187;;
852;3;51195;L;1;3;8424;;2645;10455;10;;
852;3;52028;L;5;0;;10930;2653;5226;3192;;
852;3;51284;L;1;3;8626;;2656;2659;10;;
852;3;51204;L;1;3;8434;;2664;4612;20;;
852;3;51305;L;1;3;8705;;2665;8627;20;;
852;3;51178;L;1;3;8407;;2667;2670;21;;
852;3;50519;L;1;3;4444;;2682;7984;6;;
852;3;51655;L;5;0;;4079;2683;865;3180;;
852;3;51951;L;5;0;;9860;2683;3337;3180;;
852;3;50799;L;1;3;6211;;2688;8403;9;;
852;3;50186;L;1;2;302;;6307;2691;284;;
852;3;4955;L;7;0;;;2690;6039;284;;
852;3;4379;L;7;0;;;2690;8080;284;;
852;3;51456;L;5;0;;1965;2692;908;3179;;
852;3;50144;L;1;3;2514;;2693;1847;7;;
852;3;5261;L;7;0;;;2710;3433;2260;;
852;3;4683;L;7;0;;;2710;7530;2260;;
852;3;50829;L;1;3;6401;;2718;10124;2;;
852;3;51739;L;5;0;;5151;2719;1807;2;;
852;3;51770;L;5;0;;5419;2723;8513;3196;;
852;3;5073;L;7;0;;;2731;1806;465;;
852;3;4493;L;7;0;;;2731;4099;465;;
852;3;6092;L;6;1;;2735;2732;10831;2;;
852;3;50794;L;1;3;6204;;2733;7841;9;;
852;3;5063;L;7;0;;;2736;1806;41;;
852;3;5157;L;7;0;;;2736;1806;41;;
852;3;4579;L;7;0;;;2736;5480;41;;
852;3;4483;L;7;0;;;2736;4099;41;;
852;3;5061;L;7;0;;;2739;1806;3198;;
852;3;4481;L;7;0;;;2739;4099;41;;
852;3;51099;L;1;3;8103;;7218;11562;15;;
852;3;5065;L;7;0;;;2741;1806;41;;
852;3;4485;L;7;0;;;2741;4099;41;;
852;3;51864;L;5;0;;8642;2742;8337;3188;;
852;3;52112;L;5;0;;12176;2743;2847;3179;;
852;3;50332;L;1;3;3717;;2745;2746;7;;
852;3;52134;L;5;0;;12517;2749;8827;3191;;
852;3;51746;L;5;0;;5232;2757;1932;3197;;
852;3;50074;L;1;3;2117;;2769;9843;14;;
852;3;51976;L;5;0;;10337;2773;2970;3181;;
852;3;51756;L;5;0;;5288;2773;10650;23;;
852;3;51383;L;5;0;;907;2773;12065;3177;;
852;3;51734;L;5;0;;5091;2775;10683;3191;;
852;3;51741;L;5;0;;5161;2778;744;3199;;
852;3;5241;L;7;0;;;2785;1806;1725;;
852;3;4663;L;7;0;;;2785;5480;1725;;
852;3;6274;L;7;0;;;2789;1780;171;;
852;3;6278;L;7;0;;;2789;5627;171;;
852;3;50018;L;1;2;111;;2793;2445;13;;
852;3;6107;L;6;1;;2806;2795;9236;1;;
852;3;50025;L;1;3;1117;;2798;2799;63;;
852;3;50037;L;1;3;1131;;2801;2797;63;;
852;3;51969;L;5;0;;10218;2810;1287;3187;;
852;3;51104;L;1;3;8108;;2812;3662;9;;
852;3;50611;L;1;3;4921;;2820;8335;17;;
852;3;50524;L;1;3;4449;;2821;2824;8;;
852;3;50476;L;1;3;4403;;2821;4857;2;;
852;3;50520;L;1;3;4445;;2822;5337;8;;
852;3;5113;L;7;0;;;2826;1806;633;;
852;3;4533;L;7;0;;;2826;4099;633;;
852;3;51366;L;5;0;;798;2829;8572;3193;;
852;3;51374;L;5;0;;845;2835;9776;3198;;
852;3;4139;L;7;0;;;2837;2187;153;;
852;3;4709;L;7;0;;;2837;10939;153;;
852;3;6035;L;1;4;;7873;2837;546;816;;
852;3;51263;L;1;3;8603;;2840;3478;10;;
852;3;51657;L;5;0;;4132;2847;5062;3179;;
852;3;50193;L;1;3;3117;;2849;4202;2;;
852;3;50231;L;1;3;3216;;2857;11358;18;;
852;3;51586;L;5;0;;3363;2861;4677;3186;;
852;3;51589;L;5;0;;3387;2861;4677;3186;;
852;3;50415;L;1;3;4136;;2869;8909;17;;
852;3;51143;L;1;3;8212;;2872;1033;9;;
852;3;51138;L;1;3;8205;;2873;2875;850;;
852;3;51137;L;1;3;8204;;2874;1580;9;;
852;3;51367;L;5;0;;804;2876;1960;3187;;
852;3;51878;L;5;0;;8913;2876;4064;3187;;
852;3;52045;L;5;0;;11222;2876;5143;3187;;
852;3;51526;L;5;0;;2810;2876;10218;3187;;
852;3;51165;L;1;3;8307;;2889;2888;10;;
852;3;51775;L;5;0;;5446;2891;3540;3188;;
852;3;52130;L;5;0;;12470;2892;10787;3178;;
852;3;51307;L;1;3;8707;;2896;10953;20;;
852;3;51443;L;5;0;;1803;2908;976;2;;
852;3;3347;L;1;2;760;;2917;777;22;;
852;3;50980;L;1;3;7335;;2917;12392;22;;
852;3;51075;L;1;3;7532;;2935;3543;22;;
852;3;50779;L;1;3;5825;;2943;5400;2;;
852;3;50164;L;1;3;2609;;2948;9873;7;;
852;3;50295;L;1;3;3606;;2952;8227;7;;
852;3;51828;L;5;0;;7964;2969;11225;3198;;
852;3;51890;L;5;0;;9169;2969;11599;3198;;
