CID;TABCD;LCD;CLASS;TCD;STCD;JUNCTIONNUMBER;RNID;N1ID;N2ID;POL_LCD;OTH_LCD;SEG_LCD;ROA_LCD;INPOS;INNEG;OUTPOS;OUTNEG;PRESENTPOS;PRESENTNEG;DIVERSIONPOS;DIVERSIONNEG;XCOORD;YCOORD;INTERRUPTSROAD;URBAN;JNID
852;3;26146;P;1;12;;;676;;57;;;50958;1;1;1;1;1;1;;;+01755540;+4704520;;0;
852;3;26147;P;1;12;;;679;;2786;;;50958;1;1;1;1;1;1;;;+01760520;+4700520;;0;
852;3;26148;P;1;12;;;678;;2786;;;50958;1;1;1;1;1;1;;;+01761670;+4700250;;0;
852;3;26149;P;1;12;;;12143;;2768;;;50958;1;1;1;1;1;1;;;+01765350;+4699710;;0;
852;3;26177;P;1;12;;;676;;57;;;50963;1;1;1;1;1;1;;;+01755540;+4704520;;0;
852;3;26178;P;1;12;;;8730;;841;;;50963;1;1;1;1;1;1;;;+01745520;+4701080;;0;
852;3;4172;P;4;0;;;5645;;91;;;4171;;;;;;;;;+01928503;+4738514;;0;
852;3;4738;P;4;0;;;5646;;91;;;4737;;;;;;;;;+01928021;+4738338;;0;
852;3;28557;P;1;11;;690;691;;3177;;;51354;1;1;1;1;1;1;;;+01903476;+4749726;;0;
852;3;28558;P;1;8;;690;1928;;3177;;;51354;1;1;1;1;1;1;;;+01904047;+4749839;;0;
852;3;25273;P;1;12;;;695;;746;;;50807;1;1;1;1;1;1;;;+01869500;+4679040;;0;
852;3;25274;P;1;12;;;693;;746;;;50807;1;1;1;1;1;1;;;+01866140;+4683170;;0;
852;3;25275;P;1;12;;;694;;120;;;50807;1;1;1;1;1;1;;;+01863210;+4685580;;0;
852;3;6681;P;4;0;;;6489;;148;;;6680;;;;;;;;;+01961944;+4726457;;0;
852;3;6687;P;4;0;;;6490;;148;;;6686;;;;;;;;;+01961661;+4726420;;0;
852;3;23490;P;1;12;;;700;;148;;;50559;1;1;1;1;1;1;;;+01960850;+4724990;;0;
852;3;23491;P;1;12;;;2252;;569;;;50559;1;1;1;1;1;1;;;+01956490;+4720410;;0;
852;3;23492;P;1;11;;;9622;;1059;;;50559;1;1;1;1;1;1;;;+01951890;+4716960;;0;
852;3;23493;P;1;12;;;9621;;1059;;;50559;1;1;1;1;1;1;;;+01951200;+4716470;;0;
852;3;23494;P;1;3;;;6729;;1059;;;50559;1;1;1;1;1;1;;;+01946220;+4714930;;0;
852;3;23495;P;1;12;;;8995;;305;;;50559;1;1;1;1;1;1;;;+01943020;+4712900;;0;
852;3;23496;P;1;11;;;8994;;305;;;50559;1;1;1;1;1;1;;;+01942790;+4712730;;0;
852;3;22359;P;1;12;;;702;;148;;;50371;1;1;1;1;1;1;;;+01960191;+4725382;;0;
852;3;22360;P;1;12;;;700;;148;;;50371;1;1;1;1;1;1;;;+01960850;+4724990;;0;
852;3;22361;P;1;12;;;704;;148;;;50371;1;1;1;1;1;1;;;+01961380;+4724640;;0;
852;3;22362;P;1;12;;;1900;;323;;;50371;1;1;1;1;1;1;;;+01966700;+4722220;;0;
852;3;22363;P;1;12;;;1899;;323;;;50371;1;1;1;1;1;1;;;+01967980;+4721230;;0;
852;3;22364;P;1;12;;;1894;;47;;;50371;1;1;1;1;1;1;;;+01978570;+4717560;;0;
852;3;22365;P;1;12;;;1895;;47;;;50371;1;1;1;1;1;1;;;+01979010;+4717930;;0;
852;3;22366;P;1;12;;;1892;;47;;;50371;1;1;1;1;1;1;;;+01979800;+4717710;;0;
852;3;22367;P;1;12;;;1886;;47;;;50371;1;1;1;1;1;1;;;+01981300;+4717280;;0;
852;3;22368;P;1;12;;;1891;;47;;;50371;1;1;1;1;1;1;;;+01981470;+4717300;;0;
852;3;22369;P;1;12;;;1893;;47;;;50371;1;1;1;1;1;1;;;+01993060;+4718580;;0;
852;3;3266;P;1;12;;;594;;108;;;50371;1;1;1;1;1;1;;;+02000279;+4718838;;0;
852;3;22370;P;1;12;;;604;;108;;;50371;1;1;1;1;1;1;;;+02000520;+4718910;;0;
852;3;22371;P;1;12;;;603;;108;;;50371;1;1;1;1;1;1;;;+02000680;+4718880;;0;
852;3;22388;P;1;11;;;699;;148;;;50379;1;1;1;1;1;1;;;+01958539;+4726081;;0;
852;3;22389;P;1;11;;;8696;;569;;;50379;1;1;1;1;1;1;;;+01952170;+4725550;;0;
852;3;22390;P;1;11;;;11695;;412;;;50379;1;1;1;1;1;1;;;+01948110;+4724730;;0;
852;3;22391;P;1;11;;;11682;;976;;;50379;1;1;1;1;1;1;;;+01943950;+4724190;;0;
852;3;22392;P;1;12;;;11694;;559;;;50379;1;1;1;1;1;1;;;+01941260;+4722690;;0;
852;3;22393;P;1;3;;;6734;;559;;;50379;1;1;1;1;1;1;;;+01940530;+4722080;;0;
852;3;28564;P;1;12;;706;705;;3186;;;51357;1;1;1;1;1;1;;;+01913913;+4749264;;0;
852;3;28565;P;1;11;;706;2815;;3186;;;51357;1;1;1;1;1;1;;;+01912078;+4749329;;0;
852;3;28566;P;1;11;;706;4673;;3186;;;51357;1;1;1;1;1;1;;;+01911466;+4750082;;0;
852;3;28562;P;1;12;;705;706;;3186;;;51356;1;1;1;1;1;1;;;+01913913;+4749264;;0;
852;3;28563;P;1;12;;705;2861;;3186;;;51356;1;1;1;1;1;1;;;+01913835;+4749491;;0;
852;3;29261;P;1;12;;2860;706;;3186;;;51533;1;1;1;1;1;1;;;+01913913;+4749264;;0;
852;3;29262;P;1;12;;2860;2861;;3186;;;51533;1;1;1;1;1;1;;;+01914158;+4749291;;0;
852;3;27781;P;1;12;;;710;;61;;;51234;1;1;1;1;1;1;;;+01724310;+4788390;;0;
852;3;27782;P;1;12;;;8210;;1034;;;51234;1;1;1;1;1;1;;;+01717410;+4785310;;0;
852;3;27783;P;1;12;;;8211;;1034;;;51234;1;1;1;1;1;1;;;+01716510;+4785140;;0;
852;3;27784;P;1;12;;;707;530;2140;;;51234;1;1;1;1;1;1;;;+01703367;+4786271;;0;
852;3;29026;P;1;11;;2200;721;;3188;;;51473;1;1;1;1;1;1;;;+01902435;+4749003;;0;
852;3;29027;P;1;11;;2200;833;;3188;;;51473;1;1;1;1;1;1;;;+01901606;+4749066;;0;
852;3;28990;P;1;12;;2060;724;1807;3197;;;51463;1;1;1;1;1;1;;;+01905078;+4738742;;0;
852;3;28991;P;1;12;;2060;10867;;3197;;;51463;1;1;1;1;1;1;;;+01905323;+4739261;;0;
852;3;28992;P;1;11;;2060;5402;;3197;;;51463;1;1;1;1;1;1;;;+01905526;+4739680;;0;
852;3;28993;P;1;12;;2060;9472;;3197;;;51463;1;1;1;1;1;1;;;+01905812;+4740269;;0;
852;3;31332;P;1;8;;11583;738;;3178;;;52071;1;1;1;1;1;1;;;+01902201;+4751987;;0;
852;3;31333;P;1;8;;11583;9617;;3178;;;52071;1;1;1;1;1;1;;;+01901692;+4752309;;0;
852;3;31334;P;1;12;;11583;7706;;3178;;;52071;1;1;1;1;1;1;;;+01900954;+4752548;;0;
852;3;31335;P;1;8;;11583;4428;;3178;;;52071;1;1;1;1;1;1;;;+01900354;+4752928;;0;
852;3;31336;P;1;12;;11583;8296;;3178;;;52071;1;1;1;1;1;1;;;+01899313;+4753402;;0;
852;3;31459;P;1;12;;11832;744;;3196;;;52091;1;1;1;1;1;1;;;+01911768;+4741838;;0;
852;3;31460;P;1;11;;11832;12253;;3196;;;52091;1;1;1;1;1;1;;;+01911196;+4742360;;0;
852;3;31461;P;1;12;;11832;5045;;3196;;;52091;1;1;1;1;1;1;;;+01910834;+4742689;;0;
852;3;31462;P;1;11;;11832;1283;;3196;;;52091;1;1;1;1;1;1;;;+01910578;+4742998;;0;
852;3;31315;P;1;11;;11559;744;;3196;;;52066;1;1;1;1;1;1;;;+01912488;+4742261;;0;
852;3;31316;P;1;11;;11559;12253;;3196;;;52066;1;1;1;1;1;1;;;+01911962;+4742806;;0;
852;3;31317;P;1;11;;11559;5045;;3196;;;52066;1;1;1;1;1;1;;;+01911608;+4743144;;0;
852;3;31318;P;1;11;;11559;8513;;3196;;;52066;1;1;1;1;1;1;;;+01910996;+4743578;;0;
852;3;31319;P;1;11;;11559;11523;;3196;;;52066;1;1;1;1;1;1;;;+01910517;+4743981;;0;
852;3;31320;P;1;11;;11559;2969;;3196;;;52066;1;1;1;1;1;1;;;+01910467;+4744021;;0;
852;3;31321;P;1;11;;11559;3678;;3185;;;52066;1;1;1;1;1;1;;;+01909878;+4744504;;0;
852;3;24579;P;1;12;;;750;;1264;;;50727;1;1;1;1;1;1;;;+01868520;+4625640;;0;
852;3;24580;P;1;12;;;751;;1684;;;50727;1;1;1;1;1;1;;;+01866220;+4622150;;0;
852;3;24146;P;1;12;;;757;;310;;;50650;1;1;1;1;1;1;;;+01916520;+4731540;;0;
852;3;24147;P;1;11;;;2520;;102;;;50650;1;1;1;1;1;1;;;+01911800;+4734580;;0;
852;3;24148;P;1;12;;;2521;;102;;;50650;1;1;1;1;1;1;;;+01908440;+4735540;;0;
852;3;23526;P;1;9;;;759;;185;;;50566;1;1;1;1;1;1;;;+01920300;+4731570;;0;
852;3;23527;P;1;11;;;754;;310;;;50566;1;1;1;1;1;1;;;+01918370;+4730360;;0;
852;3;23528;P;1;9;;;753;;310;;;50566;1;1;1;1;1;1;;;+01918000;+4730270;;0;
852;3;26344;P;1;12;;;764;;1707;;;50993;1;1;1;1;1;1;;;+01692810;+4683620;;0;
852;3;26345;P;1;12;;;763;;1707;;;50993;1;1;1;1;1;1;;;+01692840;+4683770;;0;
852;3;26346;P;1;12;;;762;;1707;;;50993;1;1;1;1;1;1;;;+01693090;+4684830;;0;
852;3;26347;P;1;12;;;8584;;2138;;;50993;1;1;1;1;1;1;;;+01693560;+4686510;;0;
852;3;26348;P;1;12;;;9394;;2354;;;50993;1;1;1;1;1;1;;;+01692080;+4687770;;0;
852;3;26349;P;1;12;;;719;;2181;;;50993;1;1;1;1;1;1;;;+01691670;+4688990;;0;
852;3;24113;P;1;12;;;769;;1698;;;50642;1;1;1;1;1;1;;;+01873180;+4620690;;0;
852;3;24114;P;1;12;;;768;;1698;;;50642;1;1;1;1;1;1;;;+01873710;+4620010;;0;
852;3;26069;P;1;12;;;772;;1228;;;50947;1;1;1;1;1;1;;;+01796580;+4698260;;0;
852;3;26070;P;1;12;;;5560;;2391;;;50947;1;1;1;1;1;1;;;+01795950;+4699270;;0;
852;3;26071;P;1;12;;;5559;;2391;;;50947;1;1;1;1;1;1;;;+01796230;+4699430;;0;
852;3;26072;P;1;12;;;5561;;1228;;;50947;1;1;1;1;1;1;;;+01796500;+4699830;;0;
852;3;26073;P;1;12;;;2928;;1303;;;50947;1;1;1;1;1;1;;;+01795900;+4701330;;0;
852;3;26074;P;1;12;;;2181;;37;;;50947;1;1;1;1;1;1;;;+01792620;+4705740;;0;
852;3;26325;P;1;12;;;774;;1178;;;50990;1;1;1;1;1;1;;;+01717360;+4676060;;0;
852;3;26326;P;1;12;;;775;;1178;;;50990;1;1;1;1;1;1;;;+01717250;+4676570;;0;
852;3;26327;P;1;12;;;776;;1178;;;50990;1;1;1;1;1;1;;;+01717050;+4677500;;0;
852;3;26328;P;1;15;;;12358;;2018;;;50990;1;1;1;1;1;1;;;+01714108;+4679342;;0;
852;3;22466;P;1;12;;;800;;801;;;50387;1;1;1;1;1;1;;;+02210200;+4818690;;0;
852;3;22467;P;1;12;;;3523;;773;;;50387;1;1;1;1;1;1;;;+02209150;+4814170;;0;
852;3;22468;P;1;12;;;9396;;819;;;50387;1;1;1;1;1;1;;;+02208110;+4805960;;0;
852;3;22469;P;1;12;;;1054;;367;;;50387;1;1;1;1;1;1;;;+02207500;+4799970;;0;
852;3;22470;P;1;12;;;1055;;367;;;50387;1;1;1;1;1;1;;;+02207420;+4799880;;0;
852;3;22471;P;1;11;;;1056;196;367;;;50387;1;1;1;1;1;1;;;+02207050;+4798620;;0;
852;3;22472;P;1;12;;;8889;;584;;;6944;1;1;1;1;1;1;;;+02203910;+4794040;;0;
852;3;22473;P;1;12;;;8887;;584;;;6944;1;1;1;1;1;1;;;+02203640;+4793690;;0;
852;3;22474;P;1;12;;;8888;;584;;;6944;1;1;1;1;1;1;;;+02203640;+4792860;;0;
852;3;3469;P;1;3;;;6063;;584;;;6944;1;1;1;1;1;1;;;+02204883;+4791975;;0;
852;3;22475;P;1;9;;;8744;;122;;;6944;1;1;1;1;1;1;;;+02212360;+4783770;;0;
852;3;25473;P;1;12;;;802;;1279;;;50847;1;1;1;1;1;1;;;+01792590;+4664890;;0;
852;3;25474;P;1;12;;;803;;1279;;;50847;1;1;1;1;1;1;;;+01792160;+4664870;;0;
852;3;25475;P;1;12;;;4433;;951;;;50847;1;1;1;1;1;1;;;+01787120;+4668030;;0;
852;3;25476;P;1;11;;;4416;;2299;;;50847;1;1;1;1;1;1;;;+01777591;+4672512;;0;
852;3;25477;P;1;12;;;10234;;1131;;;50847;1;1;1;1;1;1;;;+01777180;+4672810;;0;
852;3;25478;P;1;12;;;5416;;1131;;;50847;1;1;1;1;1;1;;;+01775710;+4673750;;0;
852;3;31277;P;1;12;;11273;804;;3187;;;52053;1;1;1;1;1;1;;;+01902701;+4745734;;0;
852;3;31278;P;1;12;;11273;1726;;3187;;;52053;1;1;1;1;1;1;;;+01902551;+4746136;;0;
852;3;31279;P;1;12;;11273;3539;;3187;;;52053;1;1;1;1;1;1;;;+01902602;+4746267;;0;
852;3;6649;P;4;0;;;6026;;590;;;6648;;;;;;;;;+02039999;+4784054;;0;
852;3;6643;P;4;0;;;6027;;590;;;6642;;;;;;;;;+02039749;+4783750;;0;
852;3;28715;P;1;8;;1246;809;;3198;;;51395;1;1;1;1;1;1;;;+01897294;+4740130;;0;
852;3;28716;P;1;11;;1246;9233;;3198;;;51395;1;1;1;1;1;1;;;+01897611;+4740304;;0;
852;3;28717;P;1;11;;1246;2816;;3198;;;51395;1;1;1;1;1;1;;;+01897828;+4740530;;0;
852;3;28718;P;1;11;;1246;1287;;3198;;;51395;1;1;1;1;1;1;;;+01899141;+4740400;;0;
852;3;30938;P;1;13;;10140;810;;3178;;;51965;1;1;1;1;1;1;;;+01904001;+4751510;;0;
852;3;30939;P;1;11;;10140;861;;3178;;;51965;1;1;1;1;1;1;;;+01903922;+4751657;;0;
852;3;30940;P;1;13;;10140;3348;;3179;;;51965;1;1;1;1;1;1;;;+01904734;+4753909;;0;
852;3;4150;P;4;0;;;5649;;149;;;4149;;;;;;;;;+01892420;+4741971;;0;
852;3;4716;P;4;0;;;5650;;149;;;4715;;;;;;;;;+01891985;+4742110;;0;
852;3;5002;P;4;0;;;6594;;451;;;5001;;;;;;;;;+02061428;+4622926;;0;
852;3;4424;P;4;0;;;6595;;451;;;4423;;;;;;;;;+02061479;+4622813;;0;
852;3;28900;P;1;11;;1742;833;;3188;;;51438;1;1;1;1;1;1;;;+01901606;+4749066;;0;
852;3;28901;P;1;11;;1742;4953;;3188;;;51438;1;1;1;1;1;1;;;+01901650;+4749212;;0;
852;3;28902;P;1;11;;1742;4767;;3188;;;51438;1;1;1;1;1;1;;;+01901936;+4749514;;0;
852;3;28903;P;1;11;;1742;8337;;3188;;;51438;1;1;1;1;1;1;;;+01902127;+4749808;;0;
852;3;30970;P;1;11;;10309;833;;3188;;;51974;1;1;1;1;1;1;;;+01901606;+4749066;;0;
852;3;30971;P;1;12;;10309;10662;;3188;;;51974;1;1;1;1;1;1;;;+01901325;+4749116;;0;
852;3;30972;P;1;11;;10309;8642;;3188;;;51974;1;1;1;1;1;1;;;+01901212;+4749287;;0;
852;3;30973;P;1;12;;10309;8953;;3188;;;51974;1;1;1;1;1;1;;;+01901011;+4749836;;0;
852;3;28982;P;1;12;;1980;839;;3180;;;51459;1;1;1;1;1;1;;;+01908544;+4755827;;0;
852;3;28983;P;1;12;;1980;11223;;3180;;;51459;1;1;1;1;1;1;;;+01908268;+4755939;;0;
852;3;30850;P;1;11;;9776;845;;3198;;;51940;1;1;1;1;1;1;;;+01901257;+4743072;;0;
852;3;30851;P;1;11;;9776;11200;;3198;;;51940;1;1;1;1;1;1;;;+01901147;+4743268;;0;
852;3;30765;P;1;12;;9597;846;;3179;;;51920;1;1;1;1;1;1;;;+01903285;+4757842;;0;
852;3;30766;P;1;11;;9597;11772;;3179;;;51920;1;1;1;1;1;1;;;+01904272;+4758651;;0;
852;3;30193;P;1;12;;5418;847;;3193;;;51769;1;1;1;1;1;1;;;+01922832;+4748027;;0;
852;3;30194;P;1;12;;5418;286;;3193;;;51769;1;1;1;1;1;1;;;+01922769;+4748051;;0;
852;3;29333;P;1;12;;3019;847;;3193;;;51551;1;1;1;1;1;1;;;+01923590;+4747154;;0;
852;3;29334;P;1;12;;3019;10994;;3193;;;51551;1;1;1;1;1;1;;;+01923907;+4747568;;0;
852;3;29335;P;1;11;;3019;10539;;3193;;;51551;1;1;1;1;1;1;;;+01923759;+4747878;;0;
852;3;21969;P;1;9;;;2954;;221;;;50316;1;1;1;1;1;1;;;+02085890;+4811530;;0;
852;3;21970;P;1;9;;;8944;;221;;;50316;1;1;1;1;1;1;;;+02087210;+4811230;;0;
852;3;21971;P;1;12;;;795;;313;;;50316;1;1;1;1;1;1;;;+02090600;+4810560;;0;
852;3;21972;P;1;12;;;1406;;1106;;;50316;1;1;1;1;1;1;;;+02093980;+4810030;;0;
852;3;21973;P;1;9;;;3263;;1106;;;50316;1;1;1;1;1;1;;;+02096650;+4809480;;0;
852;3;21974;P;1;8;;;2957;;406;;;50316;1;1;1;1;1;1;;;+02106250;+4809990;;0;
852;3;21975;P;1;12;;;11680;;628;;;50316;1;1;1;1;1;1;;;+02111543;+4812060;;0;
852;3;21976;P;1;8;;;2956;;628;;;50316;1;1;1;1;1;1;;;+02114458;+4813306;;0;
852;3;21977;P;1;9;;;10802;;164;;;50316;1;1;1;1;1;1;;;+02119550;+4815370;;0;
852;3;21978;P;1;9;;;10804;;164;;;50316;1;1;1;1;1;1;;;+02120120;+4815630;;0;
852;3;21979;P;1;9;;;10803;;164;;;50316;1;1;1;1;1;1;;;+02120750;+4816050;;0;
852;3;21980;P;1;9;;;7620;;617;;;50316;1;1;1;1;1;1;;;+02129370;+4816680;;0;
852;3;21981;P;1;8;;;11109;;617;;;50316;1;1;1;1;1;1;;;+02130480;+4816480;;0;
852;3;21982;P;1;12;;;11477;;1192;;;50316;1;1;1;1;1;1;;;+02134680;+4817520;;0;
852;3;21983;P;1;11;;;8103;;890;;;50316;1;1;1;1;1;1;;;+02139770;+4822340;;0;
852;3;21984;P;1;12;;;8925;;890;;;50316;1;1;1;1;1;1;;;+02141810;+4825030;;0;
852;3;21985;P;1;11;;;11888;;818;;;50316;1;1;1;1;1;1;;;+02145070;+4826290;;0;
852;3;21986;P;1;9;;;10015;;115;;;50316;1;1;1;1;1;1;;;+02155680;+4833030;;0;
852;3;21987;P;1;12;;;10014;;115;;;50316;1;1;1;1;1;1;;;+02157770;+4833550;;0;
852;3;21988;P;1;12;;;4468;;95;;;50316;1;1;1;1;1;1;;;+02159450;+4836440;;0;
852;3;21989;P;1;12;;;10057;;95;;;50316;1;1;1;1;1;1;;;+02164560;+4837990;;0;
852;3;21990;P;1;12;;;12444;;95;;;50316;1;1;1;1;1;1;;;+02165277;+4838175;;0;
852;3;3202;P;1;12;;;10055;;95;;;50316;1;1;1;1;1;1;;;+02166151;+4838746;;0;
852;3;21991;P;1;9;;;10052;;95;;;50316;1;1;1;1;1;1;;;+02164820;+4841270;;0;
852;3;21992;P;1;12;;;9135;;95;;;50316;1;1;1;1;1;1;;;+02164300;+4841870;;0;
852;3;21993;P;3;14;;;10056;;95;;;50316;1;1;1;1;1;1;;;+02165580;+4842490;;0;
852;3;31588;P;1;12;;12266;860;;3193;;;52125;1;1;1;1;1;1;;;+01926411;+4749164;;0;
852;3;31589;P;1;11;;12266;2977;;3193;;;52125;1;1;1;1;1;1;;;+01926018;+4749210;;0;
852;3;29069;P;1;12;;2365;860;;3193;;;51488;1;1;1;1;1;1;;;+01926442;+4749132;;0;
852;3;29070;P;1;11;;2365;1286;;3193;;;51488;1;1;1;1;1;1;;;+01926878;+4749301;;0;
852;3;29071;P;1;12;;2365;8572;;3193;;;51488;1;1;1;1;1;1;;;+01927463;+4749580;;0;
852;3;31133;P;1;12;;10787;861;;3179;;;52016;1;1;1;1;1;1;;;+01903997;+4752730;;0;
852;3;31134;P;1;11;;10787;5090;;3178;;;52016;1;1;1;1;1;1;;;+01903842;+4752745;;0;
852;3;31135;P;1;11;;10787;1343;;3178;;;52016;1;1;1;1;1;1;;;+01903751;+4752757;;0;
852;3;31136;P;1;11;;10787;9619;;3179;;;52016;1;1;1;1;1;1;;;+01903186;+4752872;;0;
852;3;31137;P;1;12;;10787;3041;;3179;;;52016;1;1;1;1;1;1;;;+01902982;+4752954;;0;
852;3;31138;P;1;12;;10787;12199;4595;3179;;;52016;1;1;1;1;1;1;;;+01902668;+4753074;;0;
852;3;31139;P;1;11;;10787;12199;8851;3179;;;52016;1;1;1;1;1;1;;;+01902476;+4753119;;0;
852;3;31140;P;1;12;;10787;12470;;3178;;;52016;1;1;1;1;1;1;;;+01901834;+4752953;;0;
852;3;31141;P;1;12;;10787;12469;;3178;;;52016;1;1;1;1;1;1;;;+01901770;+4752952;;0;
852;3;31142;P;1;12;;10787;12199;9150;3179;;;52016;1;1;1;1;1;1;;;+01901725;+4753271;;0;
852;3;31143;P;1;12;;10787;8713;;3178;;;52016;1;1;1;1;1;1;;;+01901371;+4753761;;0;
852;3;31144;P;1;12;;10787;3655;;3178;;;52016;1;1;1;1;1;1;;;+01900618;+4754026;;0;
852;3;29336;P;1;11;;3022;862;;3179;;;51552;1;1;1;1;1;1;;;+01904623;+4753945;;0;
852;3;29337;P;1;11;;3022;10714;;3179;;;51552;1;1;1;1;1;1;;;+01904223;+4754427;;0;
852;3;31172;P;1;11;;10857;865;;3180;;;52022;1;1;1;1;1;1;;;+01911019;+4756296;;0;
852;3;31173;P;1;12;;10857;3337;;3180;;;52022;1;1;1;1;1;1;;;+01911128;+4756541;;0;
852;3;31174;P;1;12;;10857;3066;;3191;;;52022;1;1;1;1;1;1;;;+01911370;+4757173;;0;
852;3;31175;P;1;11;;10857;8865;;3180;;;52022;1;1;1;1;1;1;;;+01911548;+4757724;;0;
852;3;29004;P;1;11;;2123;867;;3192;;;51469;1;1;1;1;1;1;;;+01920346;+4753739;;0;
852;3;29005;P;1;11;;2123;7707;;212;;;51469;1;1;1;1;1;1;;;+01920743;+4753913;;0;
852;3;23281;P;1;12;;;868;;58;;;50523;1;1;1;1;1;1;;;+02060920;+4660890;;0;
852;3;23282;P;1;12;;;869;;1953;;;50523;1;1;1;1;1;1;;;+02055040;+4661770;;0;
852;3;23283;P;1;12;;;2824;;1953;;;50523;1;1;1;1;1;1;;;+02052450;+4662170;;0;
852;3;23284;P;1;12;;;8471;;434;;;50523;1;1;1;1;1;1;;;+02049080;+4658240;;0;
852;3;23285;P;1;12;;;8474;;434;;;50523;1;1;1;1;1;1;;;+02048500;+4658130;;0;
852;3;25605;P;1;12;;;870;;27;;;50876;1;1;1;1;1;1;;;+01825160;+4613290;;0;
852;3;25606;P;1;12;;;5408;;27;;;50876;1;1;1;1;1;1;;;+01819620;+4611200;;0;
852;3;25607;P;1;12;;;9778;;27;;;50876;1;1;1;1;1;1;;;+01818480;+4611120;;0;
852;3;24514;P;1;12;;;876;;343;;;50719;1;1;1;1;1;1;;;+01979563;+4621390;;0;
852;3;24515;P;1;12;;;878;;343;;;50719;1;1;1;1;1;1;;;+01977930;+4619500;;0;
852;3;24516;P;1;12;;;9832;;343;;;50719;1;1;1;1;1;1;;;+01975290;+4617560;;0;
852;3;24517;P;1;12;;;3603;;343;;;50719;1;1;1;1;1;1;;;+01973520;+4618240;;0;
852;3;24518;P;1;13;;;2831;;500;;;50719;1;1;1;1;1;1;;;+01968910;+4619480;;0;
852;3;20567;P;1;9;;;888;;238;;;50068;1;1;1;1;1;1;;;+01948950;+4765170;;0;
852;3;20568;P;1;12;;;12074;;1103;;;50068;1;1;1;1;1;1;;;+01955060;+4772270;;0;
852;3;20569;P;1;12;;;12073;;1103;;;50068;1;1;1;1;1;1;;;+01956230;+4772700;;0;
852;3;20570;P;1;11;;;890;;1940;;;50068;1;1;1;1;1;1;;;+01957540;+4774390;;0;
852;3;20571;P;1;12;;;3749;;1397;;;50068;1;1;1;1;1;1;;;+01958270;+4776550;;0;
852;3;20572;P;1;12;;;3748;;1397;;;50068;1;1;1;1;1;1;;;+01958500;+4777940;;0;
852;3;20573;P;1;12;;;9148;;944;;;50068;1;1;1;1;1;1;;;+01959590;+4779580;;0;
852;3;20574;P;1;12;;;10487;;2205;;;50068;1;1;1;1;1;1;;;+01962920;+4781690;;0;
852;3;26120;P;1;12;;;894;;2497;;;50955;1;1;1;1;1;1;;;+01783460;+4692780;;0;
852;3;26121;P;1;11;;;892;;2497;;;50955;1;1;1;1;1;1;;;+01783340;+4692900;;0;
852;3;26122;P;1;12;;;9318;;2087;;;50955;1;1;1;1;1;1;;;+01779070;+4695610;;0;
852;3;26123;P;1;12;;;9317;;2087;;;50955;1;1;1;1;1;1;;;+01779230;+4696090;;0;
852;3;26124;P;1;12;;;896;;3011;;;50955;1;1;1;1;1;1;;;+01777700;+4698380;;0;
852;3;26125;P;1;12;;;11615;;1266;;;50955;1;1;1;1;1;1;;;+01778720;+4700860;;0;
852;3;26126;P;1;12;;;12146;;1266;;;50955;1;1;1;1;1;1;;;+01778350;+4701880;;0;
852;3;21488;P;1;12;;;905;;52;;;50221;1;1;1;1;1;1;;;+01994100;+4777480;;0;
852;3;21489;P;1;12;;;628;;52;;;50221;1;1;1;1;1;1;;;+01995450;+4775260;;0;
852;3;21490;P;1;12;;;4430;;475;;;50221;1;1;1;1;1;1;;;+02004360;+4771710;;0;
852;3;21491;P;1;12;;;8345;;876;;;50221;1;1;1;1;1;1;;;+02010600;+4768750;;0;
852;3;21492;P;1;12;;;11131;;930;;;50221;1;1;1;1;1;1;;;+02015380;+4765200;;0;
852;3;21493;P;1;12;;;1567;;1164;;;50221;1;1;1;1;1;1;;;+02018820;+4764290;;0;
852;3;21494;P;1;12;;;696;;1164;;;50221;1;1;1;1;1;1;;;+02023460;+4762860;;0;
852;3;21495;P;1;9;;;3822;;147;;;50221;1;1;1;1;1;1;;;+02028690;+4759780;;0;
852;3;21496;P;1;12;;;3823;;147;;;50221;1;1;1;1;1;1;;;+02028890;+4759470;;0;
852;3;29035;P;1;11;;2219;908;;3179;;;51477;1;1;1;1;1;1;;;+01905417;+4757858;;0;
852;3;29036;P;1;12;;2219;2220;;3179;;;51477;1;1;1;1;1;1;;;+01905233;+4757864;;0;
852;3;29037;P;1;11;;2219;9713;;3179;;;51477;1;1;1;1;1;1;;;+01904926;+4757873;;0;
852;3;24582;P;1;3;;;6871;;225;;;50728;1;1;1;1;1;1;;;+01870100;+4621000;;0;
852;3;24583;P;1;11;;;1301;;225;;;50728;1;1;1;1;1;1;;;+01868840;+4620690;;0;
852;3;24584;P;1;12;;;751;;1684;;;50728;1;1;1;1;1;1;;;+01866220;+4622150;;0;
852;3;24585;P;1;12;;;8181;;1684;;;50728;1;1;1;1;1;1;;;+01866000;+4622180;;0;
852;3;24586;P;1;12;;;4931;;1684;;;50728;1;1;1;1;1;1;;;+01863000;+4623660;;0;
852;3;24587;P;1;12;;;1298;;1684;;;50728;1;1;1;1;1;1;;;+01861820;+4623920;;0;
852;3;24588;P;1;12;;;10420;;2323;;;50728;1;1;1;1;1;1;;;+01860260;+4625590;;0;
852;3;24589;P;1;12;;;3344;;116;;;50728;1;1;1;1;1;1;;;+01858040;+4627190;;0;
