CID;TABCD;LCD;INT_CID;INT_TABCD;INT_LCD
852;3;29953;852;3;31510
852;3;31510;852;3;29953
852;3;29950;852;3;29960
852;3;29960;852;3;31114
852;3;31114;852;3;29950
852;3;29948;852;3;30877
852;3;30877;852;3;29948
852;3;29946;852;3;30738
852;3;30738;852;3;29946
852;3;29939;852;3;30621
852;3;30621;852;3;29939
852;3;29938;852;3;30819
852;3;30819;852;3;29938
852;3;29936;852;3;30314
852;3;30314;852;3;29936
852;3;29933;852;3;30947
852;3;30947;852;3;29933
852;3;29931;852;3;30945
852;3;30945;852;3;29931
852;3;29927;852;3;30166
852;3;30166;852;3;29927
852;3;29926;852;3;31097
852;3;31097;852;3;29926
852;3;29925;852;3;30975
852;3;30975;852;3;29925
852;3;29924;852;3;29967
852;3;29967;852;3;30324
852;3;30324;852;3;29924
852;3;29923;852;3;30396
852;3;30396;852;3;30907
852;3;30907;852;3;29923
852;3;29921;852;3;31490
852;3;31490;852;3;29921
852;3;29920;852;3;30146
852;3;30146;852;3;30340
852;3;30340;852;3;29920
852;3;29916;852;3;30835
852;3;30835;852;3;29916
852;3;29914;852;3;31252
852;3;31252;852;3;29914
852;3;29913;852;3;31219
852;3;31219;852;3;29913
852;3;29912;852;3;30064
852;3;30064;852;3;29912
852;3;29910;852;3;29911
852;3;29911;852;3;29910
852;3;29909;852;3;31023
852;3;31023;852;3;29909
852;3;29907;852;3;30747
852;3;30747;852;3;29907
852;3;29906;852;3;31251
852;3;31251;852;3;29906
852;3;29899;852;3;30139
852;3;30139;852;3;31304
852;3;31304;852;3;29899
852;3;29897;852;3;31449
852;3;31449;852;3;29897
852;3;29890;852;3;30112
852;3;30112;852;3;30443
852;3;30443;852;3;30786
852;3;30786;852;3;29890
852;3;29887;852;3;30509
852;3;30509;852;3;29887
852;3;29880;852;3;31149
852;3;31149;852;3;29880
852;3;29875;852;3;30026
852;3;30026;852;3;30088
852;3;30088;852;3;29875
852;3;29871;852;3;30671
852;3;30671;852;3;29871
852;3;29870;852;3;31234
852;3;31234;852;3;29870
852;3;29869;852;3;31363
852;3;31363;852;3;29869
852;3;29866;852;3;30846
852;3;30846;852;3;29866
852;3;29865;852;3;31086
852;3;31086;852;3;29865
852;3;29858;852;3;31048
852;3;31048;852;3;29858
852;3;29855;852;3;30961
852;3;30961;852;3;29855
852;3;29854;852;3;30528
852;3;30528;852;3;29854
852;3;29853;852;3;30288
852;3;30288;852;3;29853
852;3;29852;852;3;30276
852;3;30276;852;3;29852
852;3;29850;852;3;30599
852;3;30599;852;3;29850
852;3;29846;852;3;30914
852;3;30914;852;3;29846
852;3;29845;852;3;30248
852;3;30248;852;3;29845
852;3;29844;852;3;30826
852;3;30826;852;3;29844
852;3;29843;852;3;30469
852;3;30469;852;3;30597
852;3;30597;852;3;29843
852;3;29842;852;3;30246
852;3;30246;852;3;29842
852;3;29841;852;3;30245
852;3;30245;852;3;29841
852;3;29838;852;3;30281
852;3;30281;852;3;29838
852;3;29836;852;3;29992
852;3;29992;852;3;29836
852;3;29834;852;3;30804
852;3;30804;852;3;29834
852;3;29831;852;3;30569
852;3;30569;852;3;29831
852;3;29822;852;3;30451
852;3;30451;852;3;29822
852;3;29821;852;3;31021
852;3;31021;852;3;29821
852;3;29814;852;3;30522
852;3;30522;852;3;29814
852;3;29811;852;3;30114
852;3;30114;852;3;29811
852;3;29810;852;3;30504
852;3;30504;852;3;29810
852;3;29807;852;3;31590
852;3;31590;852;3;29807
852;3;29803;852;3;30186
852;3;30186;852;3;29803
852;3;29800;852;3;30092
852;3;30092;852;3;29800
852;3;29798;852;3;30290
852;3;30290;852;3;29798
852;3;29795;852;3;30130
852;3;30130;852;3;29795
852;3;29794;852;3;29802
852;3;29802;852;3;29794
852;3;29793;852;3;31348
852;3;31348;852;3;29793
852;3;29792;852;3;29955
852;3;29955;852;3;29792
852;3;29791;852;3;29801
852;3;29801;852;3;29791
852;3;29784;852;3;30816
852;3;30816;852;3;29784
852;3;29781;852;3;30805
852;3;30805;852;3;29781
852;3;29779;852;3;30303
852;3;30303;852;3;29779
852;3;29778;852;3;30202
852;3;30202;852;3;30686
852;3;30686;852;3;29778
852;3;29770;852;3;30726
852;3;30726;852;3;29770
852;3;29768;852;3;29978
852;3;29978;852;3;29768
852;3;29766;852;3;31580
852;3;31580;852;3;29766
852;3;29760;852;3;30541
852;3;30541;852;3;29760
852;3;29756;852;3;29893
852;3;29893;852;3;29756
852;3;29754;852;3;30754
852;3;30754;852;3;29754
852;3;29753;852;3;30065
852;3;30065;852;3;29753
852;3;29744;852;3;29922
852;3;29922;852;3;30473
852;3;30473;852;3;30560
852;3;30560;852;3;29744
852;3;29743;852;3;30713
852;3;30713;852;3;29743
852;3;29740;852;3;31338
852;3;31338;852;3;29740
852;3;29739;852;3;30848
852;3;30848;852;3;29739
852;3;29737;852;3;30800
852;3;30800;852;3;30833
852;3;30833;852;3;31124
852;3;31124;852;3;29737
852;3;29736;852;3;30953
852;3;30953;852;3;29736
852;3;29734;852;3;30155
852;3;30155;852;3;29734
852;3;29728;852;3;31080
852;3;31080;852;3;29728
852;3;29727;852;3;30739
852;3;30739;852;3;29727
852;3;29723;852;3;30188
852;3;30188;852;3;29723
852;3;29721;852;3;29872
852;3;29872;852;3;30601
852;3;30601;852;3;29721
852;3;29719;852;3;30963
852;3;30963;852;3;29719
852;3;29716;852;3;30966
852;3;30966;852;3;29716
852;3;29715;852;3;29944
852;3;29944;852;3;29715
852;3;29713;852;3;31032
852;3;31032;852;3;29713
852;3;29712;852;3;31030
852;3;31030;852;3;29712
852;3;29711;852;3;29780
852;3;29780;852;3;29819
852;3;29819;852;3;29711
852;3;29708;852;3;30488
852;3;30488;852;3;29708
852;3;29706;852;3;31146
852;3;31146;852;3;29706
852;3;29705;852;3;29929
852;3;29929;852;3;29705
852;3;29696;852;3;30449
852;3;30449;852;3;29696
852;3;29695;852;3;30507
852;3;30507;852;3;29695
852;3;29692;852;3;30127
852;3;30127;852;3;29692
852;3;29689;852;3;31507
852;3;31507;852;3;29689
852;3;29687;852;3;30016
852;3;30016;852;3;29687
852;3;29686;852;3;31150
852;3;31150;852;3;29686
852;3;29683;852;3;30645
852;3;30645;852;3;29683
852;3;29681;852;3;30868
852;3;30868;852;3;29681
852;3;29680;852;3;30244
852;3;30244;852;3;29680
852;3;29679;852;3;29840
852;3;29840;852;3;29679
852;3;29676;852;3;31284
852;3;31284;852;3;29676
852;3;29674;852;3;30419
852;3;30419;852;3;30965
852;3;30965;852;3;29674
852;3;29673;852;3;29945
852;3;29945;852;3;29673
852;3;29671;852;3;30083
852;3;30083;852;3;29671
852;3;29670;852;3;30775
852;3;30775;852;3;29670
852;3;29669;852;3;30772
852;3;30772;852;3;29669
852;3;29668;852;3;31159
852;3;31159;852;3;29668
852;3;29667;852;3;30265
852;3;30265;852;3;29667
852;3;29664;852;3;30101
852;3;30101;852;3;29664
852;3;29661;852;3;31370
852;3;31370;852;3;29661
852;3;29660;852;3;30737
852;3;30737;852;3;29660
852;3;29659;852;3;29672
852;3;29672;852;3;29659
852;3;29655;852;3;30403
852;3;30403;852;3;29655
852;3;29651;852;3;30910
852;3;30910;852;3;31385
852;3;31385;852;3;29651
852;3;29650;852;3;30651
852;3;30651;852;3;31069
852;3;31069;852;3;29650
852;3;29648;852;3;29857
852;3;29857;852;3;29648
852;3;29646;852;3;29827
852;3;29827;852;3;29646
852;3;29645;852;3;31598
852;3;31598;852;3;29645
852;3;29644;852;3;30160
852;3;30160;852;3;29644
852;3;29643;852;3;30376
852;3;30376;852;3;29643
852;3;29641;852;3;30158
852;3;30158;852;3;29641
852;3;29639;852;3;30445
852;3;30445;852;3;29639
852;3;29638;852;3;31104
852;3;31104;852;3;29638
852;3;29636;852;3;31071
852;3;31071;852;3;29636
852;3;29630;852;3;29902
852;3;29902;852;3;31537
852;3;31537;852;3;29630
852;3;29624;852;3;29915
852;3;29915;852;3;29624
852;3;29623;852;3;30446
852;3;30446;852;3;29623
852;3;29620;852;3;31235
852;3;31235;852;3;29620
852;3;29619;852;3;30336
852;3;30336;852;3;29619
852;3;29618;852;3;29825
852;3;29825;852;3;29618
852;3;29617;852;3;29940
852;3;29940;852;3;29617
852;3;29615;852;3;30337
852;3;30337;852;3;29615
852;3;29610;852;3;30333
852;3;30333;852;3;29610
852;3;29609;852;3;29710
852;3;29710;852;3;29609
852;3;29606;852;3;30379
852;3;30379;852;3;29606
852;3;29602;852;3;31283
852;3;31283;852;3;29602
852;3;29600;852;3;31156
852;3;31156;852;3;29600
852;3;29595;852;3;30498
852;3;30498;852;3;29595
852;3;29590;852;3;30228
852;3;30228;852;3;29590
852;3;29586;852;3;30390
852;3;30390;852;3;29586
852;3;29583;852;3;29775
852;3;29775;852;3;29583
852;3;29579;852;3;30554
852;3;30554;852;3;29579
852;3;29575;852;3;31535
852;3;31535;852;3;29575
852;3;29573;852;3;31049
852;3;31049;852;3;31068
852;3;31068;852;3;29573
852;3;29570;852;3;29837
852;3;29837;852;3;29570
852;3;29569;852;3;30756
852;3;30756;852;3;29569
852;3;29566;852;3;29965
852;3;29965;852;3;29566
852;3;29565;852;3;29631
852;3;29631;852;3;29565
852;3;29561;852;3;31597
852;3;31597;852;3;29561
852;3;29559;852;3;30484
852;3;30484;852;3;29559
852;3;29558;852;3;30351
852;3;30351;852;3;29558
852;3;29557;852;3;29813
852;3;29813;852;3;29557
852;3;29554;852;3;29598
852;3;29598;852;3;30951
852;3;30951;852;3;29554
852;3;29550;852;3;30524
852;3;30524;852;3;29550
852;3;29549;852;3;30091
852;3;30091;852;3;29549
852;3;29545;852;3;29851
852;3;29851;852;3;29545
852;3;29543;852;3;30928
852;3;30928;852;3;29543
852;3;29542;852;3;31355
852;3;31355;852;3;29542
852;3;29538;852;3;31144
852;3;31144;852;3;29538
852;3;29532;852;3;31018
852;3;31018;852;3;29532
852;3;29529;852;3;29981
852;3;29981;852;3;29529
852;3;29528;852;3;30219
852;3;30219;852;3;29528
852;3;29527;852;3;30089
852;3;30089;852;3;29527
852;3;29526;852;3;29873
852;3;29873;852;3;30343
852;3;30343;852;3;29526
852;3;29525;852;3;30615
852;3;30615;852;3;31409
852;3;31409;852;3;29525
852;3;29523;852;3;30388
852;3;30388;852;3;29523
852;3;29522;852;3;30958
852;3;30958;852;3;29522
852;3;29521;852;3;31198
852;3;31198;852;3;29521
852;3;29518;852;3;30777
852;3;30777;852;3;29518
852;3;29516;852;3;30716
852;3;30716;852;3;31388
852;3;31388;852;3;29516
852;3;29515;852;3;30282
852;3;30282;852;3;29515
852;3;29514;852;3;29572
852;3;29572;852;3;29514
852;3;29513;852;3;29993
852;3;29993;852;3;29513
852;3;29511;852;3;30213
852;3;30213;852;3;29511
852;3;29508;852;3;31279
852;3;31279;852;3;29508
852;3;29507;852;3;30360
852;3;30360;852;3;29507
852;3;29506;852;3;30391
852;3;30391;852;3;29506
852;3;29505;852;3;30818
852;3;30818;852;3;29505
852;3;29502;852;3;31587
852;3;31587;852;3;29502
852;3;29500;852;3;31445
852;3;31445;852;3;29500
852;3;29499;852;3;30271
852;3;30271;852;3;29499
852;3;29496;852;3;30845
852;3;30845;852;3;29496
852;3;29495;852;3;30038
852;3;30038;852;3;31492
852;3;31492;852;3;29495
852;3;29494;852;3;29848
852;3;29848;852;3;29494
852;3;29493;852;3;30927
852;3;30927;852;3;29493
852;3;29492;852;3;31354
852;3;31354;852;3;29492
852;3;29486;852;3;29957
852;3;29957;852;3;29486
852;3;29483;852;3;29509
852;3;29509;852;3;29483
852;3;29482;852;3;29560
852;3;29560;852;3;30476
852;3;30476;852;3;29482
852;3;29481;852;3;29732
852;3;29732;852;3;30532
852;3;30532;852;3;29481
852;3;29480;852;3;30486
852;3;30486;852;3;29480
852;3;29478;852;3;30079
852;3;30079;852;3;29478
852;3;29477;852;3;29959
852;3;29959;852;3;29477
852;3;29474;852;3;30410
852;3;30410;852;3;30424
852;3;30424;852;3;29474
852;3;29469;852;3;30077
852;3;30077;852;3;29469
852;3;29468;852;3;30180
852;3;30180;852;3;29468
852;3;29466;852;3;29735
852;3;29735;852;3;29466
852;3;29465;852;3;30990
852;3;30990;852;3;29465
852;3;29464;852;3;29556
852;3;29556;852;3;30991
852;3;30991;852;3;31321
852;3;31321;852;3;29464
852;3;29462;852;3;31506
852;3;31506;852;3;29462
852;3;29461;852;3;29806
852;3;29806;852;3;30433
852;3;30433;852;3;29461
852;3;29460;852;3;30940
852;3;30940;852;3;29460
852;3;29459;852;3;29593
852;3;29593;852;3;29459
852;3;29458;852;3;30867
852;3;30867;852;3;29458
852;3;29455;852;3;29533
852;3;29533;852;3;31258
852;3;31258;852;3;29455
852;3;29453;852;3;30594
852;3;30594;852;3;29453
852;3;29452;852;3;30592
852;3;30592;852;3;29452
852;3;29451;852;3;31173
852;3;31173;852;3;29451
852;3;29449;852;3;30899
852;3;30899;852;3;31065
852;3;31065;852;3;29449
852;3;29448;852;3;30003
852;3;30003;852;3;29448
852;3;29447;852;3;29757
852;3;29757;852;3;29447
852;3;29446;852;3;29868
852;3;29868;852;3;29446
852;3;29445;852;3;31362
852;3;31362;852;3;29445
852;3;29444;852;3;29498
852;3;29498;852;3;29444
852;3;29442;852;3;30889
852;3;30889;852;3;29442
852;3;29441;852;3;30659
852;3;30659;852;3;29441
852;3;29440;852;3;31044
852;3;31044;852;3;29440
852;3;29439;852;3;31368
852;3;31368;852;3;29439
852;3;29438;852;3;29903
852;3;29903;852;3;29438
852;3;29437;852;3;29797
852;3;29797;852;3;29437
852;3;29436;852;3;30289
852;3;30289;852;3;29436
852;3;29435;852;3;30278
852;3;30278;852;3;29435
852;3;29434;852;3;29547
852;3;29547;852;3;30041
852;3;30041;852;3;29434
852;3;29433;852;3;30342
852;3;30342;852;3;29433
852;3;29432;852;3;29720
852;3;29720;852;3;29432
852;3;29431;852;3;30039
852;3;30039;852;3;29431
852;3;29430;852;3;29849
852;3;29849;852;3;29430
852;3;29426;852;3;31541
852;3;31541;852;3;29426
852;3;29425;852;3;30291
852;3;30291;852;3;30981
852;3;30981;852;3;29425
852;3;29424;852;3;29427
852;3;29427;852;3;29424
852;3;29422;852;3;31326
852;3;31326;852;3;29422
852;3;29421;852;3;30864
852;3;30864;852;3;29421
852;3;29419;852;3;30862
852;3;30862;852;3;29419
852;3;29415;852;3;30540
852;3;30540;852;3;29415
852;3;29413;852;3;30891
852;3;30891;852;3;29413
852;3;29411;852;3;31155
852;3;31155;852;3;29411
852;3;29407;852;3;29552
852;3;29552;852;3;29407
852;3;29404;852;3;29961
852;3;29961;852;3;29404
852;3;29401;852;3;30406
852;3;30406;852;3;29401
852;3;29400;852;3;31122
852;3;31122;852;3;29400
852;3;29397;852;3;30767
852;3;30767;852;3;31333
852;3;31333;852;3;29397
852;3;29393;852;3;30665
852;3;30665;852;3;29393
852;3;29392;852;3;31170
852;3;31170;852;3;29392
852;3;29390;852;3;30920
852;3;30920;852;3;29390
852;3;29389;852;3;30319
852;3;30319;852;3;29389
852;3;29388;852;3;30097
852;3;30097;852;3;30801
852;3;30801;852;3;29388
852;3;29387;852;3;29472
852;3;29472;852;3;29387
852;3;29385;852;3;31527
852;3;31527;852;3;29385
852;3;29384;852;3;30608
852;3;30608;852;3;29384
852;3;29383;852;3;31197
852;3;31197;852;3;29383
852;3;29382;852;3;30828
852;3;30828;852;3;29382
852;3;29380;852;3;31325
852;3;31325;852;3;31427
852;3;31427;852;3;29380
852;3;29378;852;3;29898
852;3;29898;852;3;30744
852;3;30744;852;3;31190
852;3;31190;852;3;29378
852;3;29377;852;3;31452
852;3;31452;852;3;29377
852;3;29376;852;3;30373
852;3;30373;852;3;29376
852;3;29373;852;3;29717
852;3;29717;852;3;30211
852;3;30211;852;3;29373
852;3;29370;852;3;29379
852;3;29379;852;3;29370
852;3;29369;852;3;30852
852;3;30852;852;3;29369
852;3;29368;852;3;30371
852;3;30371;852;3;29368
852;3;29367;852;3;31137
852;3;31137;852;3;29367
852;3;29365;852;3;29473
852;3;29473;852;3;29365
852;3;29362;852;3;31528
852;3;31528;852;3;29362
852;3;29360;852;3;30458
852;3;30458;852;3;29360
852;3;29358;852;3;30878
852;3;30878;852;3;29358
852;3;29355;852;3;29746
852;3;29746;852;3;30614
852;3;30614;852;3;29355
852;3;29353;852;3;31292
852;3;31292;852;3;29353
852;3;29352;852;3;30355
852;3;30355;852;3;29352
852;3;29344;852;3;29519
852;3;29519;852;3;29344
852;3;29343;852;3;29808
852;3;29808;852;3;29343
852;3;29341;852;3;30121
852;3;30121;852;3;29341
852;3;29340;852;3;29917
852;3;29917;852;3;30743
852;3;30743;852;3;29340
852;3;29338;852;3;31189
852;3;31189;852;3;29338
852;3;29337;852;3;31092
852;3;31092;852;3;29337
852;3;29335;852;3;31041
852;3;31041;852;3;31359
852;3;31359;852;3;29335
852;3;29332;852;3;29941
852;3;29941;852;3;30790
852;3;30790;852;3;30890
852;3;30890;852;3;31280
852;3;31280;852;3;29332
852;3;29329;852;3;30565
852;3;30565;852;3;29329
852;3;29322;852;3;30860
852;3;30860;852;3;29322
852;3;29321;852;3;30173
852;3;30173;852;3;31015
852;3;31015;852;3;29321
852;3;29320;852;3;30174
852;3;30174;852;3;29320
852;3;29319;852;3;31463
852;3;31463;852;3;29319
852;3;29315;852;3;31586
852;3;31586;852;3;31589
852;3;31589;852;3;29315
852;3;29312;852;3;30215
852;3;30215;852;3;29312
852;3;29311;852;3;30694
852;3;30694;852;3;29311
852;3;29310;852;3;31039
852;3;31039;852;3;29310
852;3;29308;852;3;30998
852;3;30998;852;3;29308
852;3;29307;852;3;30380
852;3;30380;852;3;29307
852;3;29306;852;3;31402
852;3;31402;852;3;29306
852;3;29305;852;3;31471
852;3;31471;852;3;29305
852;3;29303;852;3;29487
852;3;29487;852;3;29303
852;3;29301;852;3;31380
852;3;31380;852;3;29301
852;3;29300;852;3;31064
852;3;31064;852;3;29300
852;3;29299;852;3;31320
852;3;31320;852;3;29299
852;3;29298;852;3;30405
852;3;30405;852;3;29298
852;3;29297;852;3;30649
852;3;30649;852;3;29297
852;3;29296;852;3;29828
852;3;29828;852;3;31414
852;3;31414;852;3;29296
852;3;29295;852;3;30389
852;3;30389;852;3;29295
852;3;29294;852;3;30223
852;3;30223;852;3;30714
852;3;30714;852;3;30960
852;3;30960;852;3;29294
852;3;29291;852;3;30034
852;3;30034;852;3;31401
852;3;31401;852;3;29291
852;3;29289;852;3;30128
852;3;30128;852;3;30284
852;3;30284;852;3;29289
852;3;29288;852;3;29490
852;3;29490;852;3;29288
852;3;29287;852;3;30769
852;3;30769;852;3;29287
852;3;29286;852;3;31603
852;3;31603;852;3;29286
852;3;29285;852;3;30212
852;3;30212;852;3;29285
852;3;29284;852;3;29409
852;3;29409;852;3;29284
852;3;29282;852;3;31483
852;3;31483;852;3;29282
852;3;29273;852;3;30068
852;3;30068;852;3;29273
852;3;29271;852;3;31509
852;3;31509;852;3;29271
852;3;29269;852;3;30014
852;3;30014;852;3;29269
852;3;29268;852;3;29949
852;3;29949;852;3;30456
852;3;30456;852;3;29268
852;3;29267;852;3;29475
852;3;29475;852;3;29267
852;3;29266;852;3;29485
852;3;29485;852;3;29266
852;3;29263;852;3;29799
852;3;29799;852;3;29263
852;3;29262;852;3;29264
852;3;29264;852;3;29262
852;3;29258;852;3;29658
852;3;29658;852;3;29258
852;3;29257;852;3;29771
852;3;29771;852;3;29257
852;3;29256;852;3;31545
852;3;31545;852;3;29256
852;3;29253;852;3;29642
852;3;29642;852;3;29253
852;3;29250;852;3;30585
852;3;30585;852;3;29250
852;3;29248;852;3;29962
852;3;29962;852;3;29248
852;3;29245;852;3;31009
852;3;31009;852;3;29245
852;3;29243;852;3;29484
852;3;29484;852;3;30949
852;3;30949;852;3;29243
852;3;29242;852;3;29510
852;3;29510;852;3;29242
852;3;29240;852;3;31274
852;3;31274;852;3;29240
852;3;29239;852;3;30832
852;3;30832;852;3;29239
852;3;29238;852;3;29277
852;3;29277;852;3;29601
852;3;29601;852;3;29238
852;3;29237;852;3;31572
852;3;31572;852;3;29237
852;3;29236;852;3;30084
852;3;30084;852;3;29236
852;3;29235;852;3;29823
852;3;29823;852;3;30602
852;3;30602;852;3;29235
852;3;29232;852;3;29977
852;3;29977;852;3;31264
852;3;31264;852;3;29232
852;3;29230;852;3;31577
852;3;31577;852;3;29230
852;3;29228;852;3;29832
852;3;29832;852;3;30788
852;3;30788;852;3;29228
852;3;29227;852;3;30054
852;3;30054;852;3;29227
852;3;29226;852;3;30637
852;3;30637;852;3;29226
852;3;29225;852;3;30415
852;3;30415;852;3;29225
852;3;29224;852;3;30824
852;3;30824;852;3;29224
852;3;29222;852;3;30466
852;3;30466;852;3;29222
852;3;29221;852;3;30884
852;3;30884;852;3;29221
852;3;29219;852;3;30402
852;3;30402;852;3;29219
852;3;29218;852;3;29678
852;3;29678;852;3;29218
852;3;29217;852;3;29604
852;3;29604;852;3;29217
852;3;29216;852;3;30976
852;3;30976;852;3;29216
852;3;29214;852;3;29726
852;3;29726;852;3;29214
852;3;29213;852;3;30103
852;3;30103;852;3;29213
852;3;29212;852;3;30048
852;3;30048;852;3;29212
852;3;29211;852;3;31004
852;3;31004;852;3;29211
852;3;29209;852;3;31295
852;3;31295;852;3;29209
852;3;29208;852;3;31118
852;3;31118;852;3;29208
852;3;29207;852;3;31617
852;3;31617;852;3;29207
852;3;29206;852;3;31077
852;3;31077;852;3;29206
852;3;29205;852;3;31564
852;3;31564;852;3;29205
852;3;29200;852;3;31544
852;3;31544;852;3;29200
852;3;29199;852;3;29986
852;3;29986;852;3;29199
852;3;29198;852;3;30771
852;3;30771;852;3;30919
852;3;30919;852;3;31329
852;3;31329;852;3;29198
852;3;29197;852;3;30553
852;3;30553;852;3;29197
852;3;29195;852;3;30834
852;3;30834;852;3;29195
852;3;29194;852;3;29272
852;3;29272;852;3;29194
852;3;29193;852;3;31153
852;3;31153;852;3;29193
852;3;29192;852;3;29690
852;3;29690;852;3;29192
852;3;29191;852;3;29785
852;3;29785;852;3;30071
852;3;30071;852;3;29191
852;3;29186;852;3;31100
852;3;31100;852;3;29186
852;3;29183;852;3;30530
852;3;30530;852;3;29183
852;3;29181;852;3;29762
852;3;29762;852;3;29181
852;3;29180;852;3;31165
852;3;31165;852;3;29180
852;3;29179;852;3;31191
852;3;31191;852;3;29179
852;3;29178;852;3;29951
852;3;29951;852;3;29178
852;3;29177;852;3;30631
852;3;30631;852;3;29177
852;3;29175;852;3;30411
852;3;30411;852;3;29175
852;3;29174;852;3;31530
852;3;31530;852;3;29174
852;3;29172;852;3;30460
852;3;30460;852;3;29172
852;3;29171;852;3;30880
852;3;30880;852;3;29171
852;3;29169;852;3;30399
852;3;30399;852;3;29169
852;3;29168;852;3;29675
852;3;29675;852;3;29168
852;3;29167;852;3;30967
852;3;30967;852;3;29167
